experiment_id,parameter_id,metric,samples,median,min,max
n100000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,phase:4.6-tally-Dw+dTilde:cpu_ms,3,35401.671,35348.353,36183.486
n100000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,phase:4.6-tally-Dw+dTilde:multiparty_cpu_ms,3,0.0,0.0,0.0
n100000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,phase:4.6-tally-Dw+dTilde:multiparty_wall_ms,3,0.0,0.0,0.0
n100000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,phase:4.6-tally-Dw+dTilde:wall_ms,3,34973.466,34931.221,35771.165
n100000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,phase:4.7-tally-vote-weight-product:cpu_ms,3,9656.982,9524.589,9685.929
n100000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,phase:4.7-tally-vote-weight-product:multiparty_cpu_ms,3,0.0,0.0,0.0
n100000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,phase:4.7-tally-vote-weight-product:multiparty_wall_ms,3,0.0,0.0,0.0
n100000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,phase:4.7-tally-vote-weight-product:wall_ms,3,8630.421,8558.936,8677.294
n100000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,phase:5-threshold-decrypt-verify:cpu_ms,3,54.687,54.006,59.906
n100000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,phase:5-threshold-decrypt-verify:multiparty_cpu_ms,3,43.4,43.367,47.886
n100000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,phase:5-threshold-decrypt-verify:multiparty_wall_ms,3,28.414,28.413,31.374
n100000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,phase:5-threshold-decrypt-verify:wall_ms,3,35.7,35.589,38.923
n100000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,process_peak_rss_mib,3,14667.6640625,14665.1328125,14668.0
n100000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,server_observed_wall_ms:one_input_period,3,248838.461,247865.576,252944.634
n100000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,server_projected_wall_ms:five_input_periods,3,746874.04,739727.265,760839.1199999999
n100000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,tally_observed_wall_ms:one_input_period,3,248838.461,247865.576,252944.634
n100000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,tally_projected_wall_ms:five_input_periods,3,746874.04,739727.265,760839.1199999999
n100000-b5-k5-sequential-none,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,tally_refresh_wall_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,component:4.1-aggregate-initialization:cpu_ms,3,7963.783,7881.956,8281.576
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,component:4.1-aggregate-initialization:wall_ms,3,7629.807,7566.071,7850.273
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,component:4.1-estimated-full-server-aggregation:cpu_ms,3,634121.735,631621.12,634469.98
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,component:4.1-estimated-full-server-aggregation:wall_ms,3,625973.195,623852.497,626365.525
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,component:4.1-server-aggregation:cpu_ms,3,126824.347,126324.224,126893.996
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,component:4.1-server-aggregation:wall_ms,3,125194.639,124770.499,125273.105
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,component:4.1-simulated-client-input-preparation:cpu_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,component:4.1-simulated-client-input-preparation:wall_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,component:multiparty:galois-key-generation:cpu_ms,3,15228.051,14941.075,15343.098
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,component:multiparty:galois-key-generation:wall_ms,3,14894.513,14619.502,15017.86
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,component:multiparty:public-key-generation:cpu_ms,3,53.811,39.219,54.933
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,component:multiparty:public-key-generation:wall_ms,3,42.231,38.988,42.79
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,component:multiparty:relinearization-key-generation:cpu_ms,3,828.963,813.728,863.8
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,component:multiparty:relinearization-key-generation:wall_ms,3,793.139,780.373,821.038
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,component:multiparty:threshold-decryption:cpu_ms,3,45.067,44.971,46.342
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,component:multiparty:threshold-decryption:wall_ms,3,29.479,29.246,30.233
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,multiparty_tally_wall_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:1-init-random-inputs:cpu_ms,3,38.563,37.334,40.705
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:1-init-random-inputs:multiparty_cpu_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:1-init-random-inputs:multiparty_wall_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:1-init-random-inputs:wall_ms,3,23.68,19.465,25.093
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:2-bgv-setup:cpu_ms,3,16210.68,15899.083,16341.025
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:2-bgv-setup:multiparty_cpu_ms,3,16110.825,15809.736,16246.117
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:2-bgv-setup:multiparty_wall_ms,3,15729.884,15442.667,15877.887
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:2-bgv-setup:wall_ms,3,15803.985,15508.334,15950.432
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:3-pre-election-weight-input-preparation:cpu_ms,3,786.318,728.615,864.143
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:3-pre-election-weight-input-preparation:multiparty_cpu_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:3-pre-election-weight-input-preparation:multiparty_wall_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:3-pre-election-weight-input-preparation:wall_ms,3,711.436,677.87,775.757
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:3.1-benchmark-input-fixture-preparation:cpu_ms,3,53.943,48.835,57.166
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:3.1-benchmark-input-fixture-preparation:multiparty_cpu_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:3.1-benchmark-input-fixture-preparation:multiparty_wall_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:3.1-benchmark-input-fixture-preparation:wall_ms,3,40.105,35.878,41.224
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.1-streamed-input-reception-and-aggregation:cpu_ms,3,135331.541,135239.104,135462.046
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.1-streamed-input-reception-and-aggregation:multiparty_cpu_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.1-streamed-input-reception-and-aggregation:multiparty_wall_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.1-streamed-input-reception-and-aggregation:wall_ms,3,134019.1,133920.973,134108.93099999998
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.2-tally-periodic-echo-tree:cpu_ms,3,96382.842,95057.031,97388.33
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.2-tally-periodic-echo-tree:multiparty_cpu_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.2-tally-periodic-echo-tree:multiparty_wall_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.2-tally-periodic-echo-tree:wall_ms,3,95416.54800000001,93975.795,96377.457
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.3-tally-lagrange-indicator:cpu_ms,3,22447.998,21791.173,22671.824
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.3-tally-lagrange-indicator:multiparty_cpu_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.3-tally-lagrange-indicator:multiparty_wall_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.3-tally-lagrange-indicator:wall_ms,3,21987.086,21299.391,22184.276
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.4-tally-delegate-support:cpu_ms,3,18576.447,18166.332,18638.992
