experiment_id,parameter_id,metric,samples,median,min,max
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.3-tally-lagrange-indicator:multiparty_wall_ms,3,0.0,0.0,0.0
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.3-tally-lagrange-indicator:wall_ms,3,1019.213,1009.717,1102.614
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.4-tally-delegate-support:cpu_ms,3,869.98,867.478,885.65
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.4-tally-delegate-support:multiparty_cpu_ms,3,0.0,0.0,0.0
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.4-tally-delegate-support:multiparty_wall_ms,3,0.0,0.0,0.0
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.4-tally-delegate-support:wall_ms,3,866.733,857.097,882.451
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.5-tally-dTilde:cpu_ms,3,317.18,303.503,343.41
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.5-tally-dTilde:multiparty_cpu_ms,3,0.0,0.0,0.0
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.5-tally-dTilde:multiparty_wall_ms,3,0.0,0.0,0.0
n5000-b5-k5-tree-none,aa670250a76f1efa9be5ca68b2b5b1dbb1ae5a042c72a8181daf5b221d8788c9,phase:4.5-tally-dTilde:wall_ms,3,316.332,302.718,342.533
